region,GDP per capita (constant 2015 US$)
New Zealand,36362.68866
New Zealand,35654.61999
New Zealand,35252.2316
New Zealand,35393.7555
New Zealand,35915.83974
New Zealand,36521.49091
New Zealand,37218.8257
New Zealand,38002.38733
New Zealand,38630.72659
New Zealand,39195.80768
New Zealand,39759.15065
New Zealand,40365.1957
New Zealand,40599.03155
New Zealand,39216.22486
New Zealand,40415.46801
Nicaragua,1665.425366
Nicaragua,1736.967173
Nicaragua,1868.57808
Nicaragua,2009.566175
Nicaragua,2177.139973
Nicaragua,2312.25612
Nicaragua,2315.367321
Nicaragua,2399.725074
Nicaragua,2355.215318
Nicaragua,2422.478689
Nicaragua,2376.807031
Nicaragua,2376.881941
Nicaragua,2357.144093
Nicaragua,2434.008078
Nicaragua,2692.669066
Nicaragua,2605.50952
Nicaragua,2657.5455
Nicaragua,2793.481254
Nicaragua,2500.555975
Nicaragua,1789.384232
Nicaragua,1821.472814
Nicaragua,1865.8702
Nicaragua,1800.688986
Nicaragua,1835.041438
Nicaragua,1762.114549
Nicaragua,1650.422561
Nicaragua,1595.89515
Nicaragua,1548.661702
Nicaragua,1324.986607
Nicaragua,1271.638864
Nicaragua,1241.398273
Nicaragua,1210.567212
Nicaragua,1187.826641
Nicaragua,1157.148077
Nicaragua,1170.286905
Nicaragua,1214.098256
Nicaragua,1266.853717
Nicaragua,1294.623219
Nicaragua,1321.463375
Nicaragua,1393.342778
Nicaragua,1429.726759
Nicaragua,1452.344776
Nicaragua,1444.863031
Nicaragua,1463.458876
Nicaragua,1523.127579
Nicaragua,1568.420479
Nicaragua,1611.36509
Nicaragua,1669.725303
Nicaragua,1702.722664
Nicaragua,1623.001447
Nicaragua,1669.944718
Nicaragua,1749.504365
Nicaragua,1835.93515
Nicaragua,1898.455186
Nicaragua,1960.700255
Nicaragua,2025.324776
Nicaragua,2087.708599
Nicaragua,2153.612732
Nicaragua,2052.133383
Nicaragua,1947.407615
Nicaragua,1886.513111
Nicaragua,2052.90086
Niger,744.0262135
Niger,755.1597599
Niger,808.4240493
Niger,858.8110683
Niger,834.9682044
Niger,867.0845923
Niger,839.1380592
Niger,816.3426578
Niger,796.5339184
Niger,732.1158151
Niger,734.0142337
Niger,755.1067358
Niger,697.3079208
Niger,563.2207045
Niger,596.4699806
Niger,564.2901302
Niger,552.6778857
Niger,579.126192
Niger,638.4148607
Niger,663.8426403
Niger,628.0315752
Niger,607.9017876
Niger,602.3685186
Niger,561.7940302
Niger,453.4143352
Niger,473.883507
Niger,488.9680594
Niger,474.773537
Niger,492.206711
Niger,481.988972
Niger,461.2155266
Niger,445.1494896
Niger,440.1397967
Niger,427.845763
Niger,421.9988691
Niger,418.2441119
Niger,404.8044639
Niger,397.5052326
Niger,422.6201043
Niger,407.5544326
Niger,389.0775217
Niger,403.1766222
Niger,408.5713567
Niger,403.0641981
Niger,390.4248222
Niger,404.2805675
Niger,413.0559588
Niger,410.8033067
Niger,426.605679
Niger,419.1732474
Niger,438.4638813
Niger,432.2975608
Niger,460.0322351
Niger,466.3336744
Niger,478.8551522
Niger,481.1112995
Niger,489.4338107
Niger,494.6166463
Niger,510.5731293
Niger,520.9193984
Niger,519.6787935
Niger,507.7111299
Nigeria,1459.043523
Nigeria,1432.284523
Nigeria,1460.277823
Nigeria,1552.370651
Nigeria,1594.74751
Nigeria,1636.820492
Nigeria,1533.626323
Nigeria,1265.236962
Nigeria,1223.532099
Nigeria,1487.430237
Nigeria,1818.957594
Nigeria,2031.562515
Nigeria,2051.675868
Nigeria,2110.382979
Nigeria,2286.365227
Nigeria,2108.459414
Nigeria,2234.860503
Nigeria,2300.767351
Nigeria,2103.586741
Nigeria,2178.579966
Nigeria,2201.688253
Nigeria,1856.070351
Nigeria,1680.33637
Nigeria,1459.737978
Nigeria,1408.208938
Nigeria,1451.369294
Nigeria,1414.697911
Nigeria,1422.825764
Nigeria,1488.1771
Nigeria,1477.612246
Nigeria,1608.779886
Nigeria,1573.702566
Nigeria,1605.548461
Nigeria,1533.183995
Nigeria,1467.092218
Nigeria,1429.012361
Nigeria,1451.819865
Nigeria,1457.228191
Nigeria,1457.701404
Nigeria,1429.405881
Nigeria,1462.536292
Nigeria,1508.553895
Nigeria,1693.746069
Nigeria,1769.882595
Nigeria,1882.182366
Nigeria,1950.122762
Nigeria,2013.274418
Nigeria,2088.604852
Nigeria,2170.059255
Nigeria,2281.386807
Nigeria,2397.32403
Nigeria,2455.74699
Nigeria,2490.213614
Nigeria,2585.647719
Nigeria,2677.494122
Nigeria,2679.554765
Nigeria,2570.960278
Nigeria,2527.00012
Nigeria,2512.080983
Nigeria,2505.462745
Nigeria,2401.1839
Nigeria,2429.585781
"Macedonia, the former Yugoslav Republic of",3568.061962
"Macedonia, the former Yugoslav Republic of",3360.193853
"Macedonia, the former Yugoslav Republic of",3168.625886
"Macedonia, the former Yugoslav Republic of",2962.976897
"Macedonia, the former Yugoslav Republic of",2932.078039
"Macedonia, the former Yugoslav Republic of",2897.192463
"Macedonia, the former Yugoslav Republic of",2916.441987
"Macedonia, the former Yugoslav Republic of",2954.522501
"Macedonia, the former Yugoslav Republic of",3038.138466
"Macedonia, the former Yugoslav Republic of",3154.847762
"Macedonia, the former Yugoslav Republic of",3283.377863
"Macedonia, the former Yugoslav Republic of",3169.323717
"Macedonia, the former Yugoslav Republic of",3240.109187
"Macedonia, the former Yugoslav Republic of",3301.312133
"Macedonia, the former Yugoslav Republic of",3445.806886
"Macedonia, the former Yugoslav Republic of",3600.952284
"Macedonia, the former Yugoslav Republic of",3779.675026
"Macedonia, the former Yugoslav Republic of",4017.792101
"Macedonia, the former Yugoslav Republic of",4230.733086
"Macedonia, the former Yugoslav Republic of",4207.804898
"Macedonia, the former Yugoslav Republic of",4339.96438
"Macedonia, the former Yugoslav Republic of",4433.887466
"Macedonia, the former Yugoslav Republic of",4408.296437
"Macedonia, the former Yugoslav Republic of",4530.682107
"Macedonia, the former Yugoslav Republic of",4687.296388
"Macedonia, the former Yugoslav Republic of",4861.553971
"Macedonia, the former Yugoslav Republic of",4994.558952
"Macedonia, the former Yugoslav Republic of",5043.692248
"Macedonia, the former Yugoslav Republic of",5184.694471
"Macedonia, the former Yugoslav Republic of",5386.200325
"Macedonia, the former Yugoslav Republic of",5067.213606
"Macedonia, the former Yugoslav Republic of",5287.068379
Northern Mariana Islands,20827.8058
Northern Mariana Islands,21610.36548
Northern Mariana Islands,21739.04614
Northern Mariana Islands,19767.4536
Northern Mariana Islands,19235.40583
Northern Mariana Islands,18806.62293
Northern Mariana Islands,17565.58118
Northern Mariana Islands,15233.94347
Northern Mariana Islands,16294.51092
Northern Mariana Islands,15541.55416
Northern Mariana Islands,15715.74335
Northern Mariana Islands,16204.5456
Northern Mariana Islands,16974.27842
Northern Mariana Islands,17665.10075
Northern Mariana Islands,22995.52741
Northern Mariana Islands,28549.32658
Northern Mariana Islands,23220.99815
Northern Mariana Islands,20818.15386
Norway,19134.05988
Norway,20173.51637
Norway,20575.22061
Norway,21193.14784
Norway,22087.37019
Norway,23074.75689
Norway,23758.04696
Norway,25034.07161
Norway,25385.51985
Norway,26313.7774
Norway,26630.95052
Norway,27944.902
Norway,29210.2826
Norway,30321.51697
Norway,31316.15974
Norway,32686.09264
Norway,34428.33321
Norway,35709.55925
Norway,36949.96678
Norway,38434.47154
Norway,40059.98021
Norway,40560.44798
Norway,40506.86237
Norway,41976.92335
Norway,44392.08341
Norway,46717.22069
Norway,48432.58677
Norway,49051.67984
Norway,48663.94793
Norway,48966.66494
Norway,49741.42576
Norway,51032.06029
Norway,52551.95144
Norway,53726.47553
Norway,56122.1143
Norway,58151.59918
Norway,60766.63397
Norway,63631.94109
Norway,64914.25531
Norway,65768.98573
Norway,67437.74336
Norway,68489.46791
Norway,69106.30897
Norway,69327.42654
Norway,71654.63653
Norway,73036.74036
Norway,74189.56678
Norway,75624.4412
Norway,75043.52946
Norway,72823.30244
Norway,72426.56522
Norway,72194.781
Norway,73178.78495
Norway,73046.90503
Norway,73650.31354
Norway,74355.51586
Norway,74493.11794
Norway,75610.64948
Norway,75953.58195
Norway,76005.22479
Norway,75017.15675
Norway,77512.89679
Oman,2687.100647
Oman,2763.062425
Oman,4485.64933
Oman,7962.525569
Oman,9757.972125
Oman,10830.49281
Oman,10640.46209
Oman,11368.33222
Oman,9473.139759
Oman,10197.43634
Oman,12164.85938
Oman,14007.17637
Oman,13461.48081
Oman,12302.0228
Oman,12160.74756
Oman,12208.93235
Oman,13517.48759
Oman,14251.02645
Oman,15710.7832
Oman,17347.2758
Oman,18608.26086
Oman,17795.29384
Oman,16175.50522
Oman,16189.13045
Oman,17138.08619
Oman,16255.58587
Oman,16418.08446
Oman,16992.18726
Oman,17265.50242
Oman,17415.15356
Oman,17957.15591
Oman,18191.92202
Oman,18983.47327
Oman,19193.29097
Oman,18983.18389
Oman,19953.67518
Oman,20581.26361
Oman,20109.05456
Oman,19347.52352
Oman,19301.80671
Oman,19418.01505
Oman,20097.9004
Oman,20629.84337
Oman,21939.84744
Oman,22879.50516
Oman,21782.79938
Oman,20142.15705
Oman,19888.75386
Oman,19387.08277
Oman,18694.31095
Oman,18777.43306
Oman,18799.80845
Oman,18260.00507
Oman,18256.65315
Oman,18044.27045
Oman,17662.24284
Oman,18300.762
Pakistan,371.0628597
Pakistan,384.0312758
Pakistan,392.0747992
Pakistan,416.0920268
Pakistan,436.7206113
Pakistan,470.2337012
Pakistan,484.7635271
Pakistan,497.5656209
Pakistan,519.3437456
Pakistan,533.2035768
Pakistan,577.5773235
Pakistan,565.1469538
Pakistan,554.8801024
Pakistan,577.6653255
Pakistan,581.2657525
Pakistan,588.1595663
Pakistan,599.9580549
Pakistan,604.5317684
Pakistan,632.766351
Pakistan,634.343194
Pakistan,671.2514937
Pakistan,693.0760437
Pakistan,708.4731535
Pakistan,729.4842092
Pakistan,742.5981902
Pakistan,773.3292475
Pakistan,787.5196127
Pakistan,809.1218405
Pakistan,840.8420562
Pakistan,853.2841508
Pakistan,862.4165651
Pakistan,877.2643097
Pakistan,920.377228
Pakistan,912.8967962
Pakistan,919.9154157
Pakistan,937.4792372
Pakistan,953.4254077
Pakistan,935.1883727
Pakistan,931.7068045
Pakistan,938.5922455
Pakistan,948.9385555
Pakistan,952.7478913
Pakistan,952.4481614
Pakistan,985.6536651
Pakistan,1036.608932
Pakistan,1080.604844
Pakistan,1120.585448
Pakistan,1149.851392
Pakistan,1144.210357
Pakistan,1150.672105
Pakistan,1143.117978
Pakistan,1150.002831
Pakistan,1169.123158
Pakistan,1201.908371
Pakistan,1240.489561
Pakistan,1282.443153
Pakistan,1337.123374
Pakistan,1377.969674
Pakistan,1440.425395
Pakistan,1452.851573
Pakistan,1409.697601
Pakistan,1473.8649
Palau,11392.036
Palau,12063.31781
Palau,12480.63398
Palau,12055.73105
Palau,12624.01571
Palau,13174.20538
Palau,13262.54609
Palau,13707.36651
Palau,13093.30852
Palau,12409.70228
Palau,12628.36589
Palau,13693.98947
Palau,14151.12863
Palau,13780.05461
Palau,14654.76039
Palau,15761.36338
Palau,15728.77601
Palau,15069.46636
Palau,15062.95676
Palau,15078.70895
Palau,13662.75409
Palau,11806.89161
Panama,2723.059769
Panama,2932.534708
Panama,3080.230465
Panama,3243.001739
Panama,3285.000094
Panama,3478.93663
Panama,3632.092765
Panama,3827.641425
Panama,3976.971699
Panama,4190.643809
Panama,4357.457067
Panama,4645.093874
Panama,4725.887512
Panama,4846.538605
Panama,4835.695701
Panama,4794.535853
Panama,4753.343428
Panama,4689.086201
Panama,5026.501174
Panama,5131.151788
Panama,5668.596846
Panama,6048.007683
Panama,6224.940752
Panama,5808.650978
Panama,5829.694661
Panama,5980.010558
Panama,6055.837554
Panama,5816.159761
Panama,4929.410383
Panama,4900.565508
Panama,5186.25057
Panama,5556.633183
Panama,5889.180033
Panama,6083.965847
Panama,6130.672675
Panama,6112.472781
Panama,6234.36133
Panama,6504.827557
Panama,6843.98684
Panama,6972.060084
Panama,7021.54645
Panama,6925.078646
Panama,6943.426055
Panama,7097.577556
Panama,7486.276744
Panama,7872.785493
Panama,8394.7458
Panama,9228.072583
Panama,9952.916832
Panama,9895.254792
Panama,10286.20312
Panama,11248.00342
Panama,12130.22864
Panama,12741.38045
Panama,13155.45367
Panama,13669.55944
Panama,14099.93632
Panama,14634.8425
Panama,14922.13
Panama,15122.51727
Panama,12230.03959
Panama,13921.26274
Papua New Guinea,1318.808427
Papua New Guinea,1365.926649
Papua New Guinea,1420.277272
Papua New Guinea,1445.726728
Papua New Guinea,1536.30413
Papua New Guinea,1658.405847
Papua New Guinea,1716.725955
Papua New Guinea,1747.254119
Papua New Guinea,1782.965503
Papua New Guinea,1886.351541
Papua New Guinea,2042.048133
Papua New Guinea,2119.294385
Papua New Guinea,2186.255023
Papua New Guinea,2275.447716
Papua New Guinea,2282.597273
Papua New Guinea,2213.004279
Papua New Guinea,2092.069471
Papua New Guinea,2064.897241
Papua New Guinea,2194.777257
Papua New Guinea,2189.223157
Papua New Guinea,2095.475188
Papua New Guinea,2047.326076
Papua New Guinea,2012.517451
Papua New Guinea,2034.365411
Papua New Guinea,1984.624365
Papua New Guinea,2020.240877
Papua New Guinea,2069.821884
Papua New Guinea,2081.420524
Papua New Guinea,2095.807806
Papua New Guinea,2019.696954
Papua New Guinea,1907.742003
Papua New Guinea,2023.880627
Papua New Guinea,2223.041015
Papua New Guinea,2532.815037
Papua New Guinea,2586.811651
Papua New Guinea,2411.868205
Papua New Guinea,2506.392406
Papua New Guinea,2323.783525
Papua New Guinea,2158.569833
Papua New Guinea,2123.195861
Papua New Guinea,1999.978037
Papua New Guinea,1930.882256
Papua New Guinea,1864.310279
Papua New Guinea,1842.620979
Papua New Guinea,1831.95153
Papua New Guinea,1886.535726
Papua New Guinea,1926.521627
Papua New Guinea,2013.204769
Papua New Guinea,1946.236958
Papua New Guinea,2016.193379
Papua New Guinea,2154.703794
Papua New Guinea,2116.233633
Papua New Guinea,2154.109275
Papua New Guinea,2177.080089
Papua New Guinea,2408.118744
Papua New Guinea,2502.084291
Papua New Guinea,2575.078674
Papua New Guinea,2603.026316
Papua New Guinea,2536.094181
Papua New Guinea,2590.505153
Papua New Guinea,2455.155984
Papua New Guinea,2413.070976
Paraguay,1499.155404
Paraguay,1564.312336
Paraguay,1576.812582
Paraguay,1610.593839
Paraguay,1637.137812
Paraguay,1695.689752
Paraguay,1687.874411
Paraguay,1798.962449
Paraguay,1837.103223
Paraguay,1879.990296
Paraguay,1940.184144
Paraguay,2001.932537
Paraguay,2085.812079
Paraguay,2184.717706
Paraguay,2309.779197
Paraguay,2407.522054
Paraguay,2525.486885
Paraguay,2746.859608
Paraguay,3001.570519
Paraguay,3273.613949
Paraguay,3562.600626
Paraguay,3785.552798
Paraguay,3631.19379
Paraguay,3424.251146
Paraguay,3423.803622
Paraguay,3479.869123
Paraguay,3551.65062
Paraguay,3715.668035
Paraguay,3827.581325
Paraguay,3982.347846
Paraguay,4036.32209
Paraguay,4068.292224
Paraguay,4031.816003
Paraguay,4125.556105
Paraguay,4239.49974
Paraguay,4421.910046
Paraguay,4388.797502
Paraguay,4473.74335
Paraguay,4381.167439
Paraguay,4233.118507
Paraguay,4056.23877
Paraguay,3954.70132
Paraguay,3897.783001
Paraguay,4015.500749
Paraguay,4129.771025
Paraguay,4171.24517
Paraguay,4326.108777
Paraguay,4515.399533
Paraguay,4761.879612
Paraguay,4701.61676
Paraguay,5163.476069
Paraguay,5315.393912
Paraguay,5207.027324
Paraguay,5561.548479
Paraguay,5774.583479
Paraguay,5861.401895
Paraguay,6025.096769
Paraguay,6226.68542
Paraguay,6338.513678
Paraguay,6229.224895
Paraguay,6095.391375
Paraguay,6264.894736
Peru,2704.913075
Peru,2818.878978
Peru,3011.515412
Peru,3051.226932
Peru,3157.360169
Peru,3238.822975
Peru,3405.535459
Peru,3436.531242
Peru,3344.854389
Peru,3365.328094
Peru,3389.182838
Peru,3455.687435
Peru,3480.669699
Peru,3602.768624
Peru,3840.870613
Peru,3906.354713
Peru,3866.404526
Peru,3784.772154
Peru,3593.10441
Peru,3647.853156
Peru,3768.944301
Peru,3880.599697
Peru,3778.809929
Peru,3304.13219
Peru,3341.924767
Peru,3331.184538
Peru,3561.876776
Peru,3820.785811
Peru,3382.743186
Peru,2900.345463
Peru,2695.406515
Peru,2697.405862
Peru,2628.785821
Peru,2711.724374
Peru,2985.890033
Peru,3146.083668
Peru,3174.63939
Peru,3319.210048
Peru,3248.224595
Peru,3242.27886
Peru,3279.395593
Peru,3255.63015
Peru,3393.036305
Peru,3497.400747
Peru,3635.202259
Peru,3828.899622
Peru,4083.255219
Peru,4397.104999
Peru,4764.128848
Peru,4782.608381
Peru,5142.077342
Peru,5421.400644
Peru,5701.674149
Peru,5977.255891
Peru,6056.107926
Peru,6180.194957
Peru,6337.65811
Peru,6400.116615
Peru,6530.502977
Peru,6550.52824
Peru,5749.018732
Peru,6437.102023
Philippines,1100.311864
Philippines,1129.070673
Philippines,1150.706966
Philippines,1197.419058
Philippines,1204.297801
Philippines,1234.292087
Philippines,1254.716741
Philippines,1285.459938
Philippines,1314.967728
Philippines,1341.452075
Philippines,1355.373393
Philippines,1391.751869
Philippines,1430.444329
Philippines,1517.796034
Philippines,1532.081372
Philippines,1577.255198
Philippines,1673.093382
Philippines,1719.798185
Philippines,1760.047257
Philippines,1808.732772
Philippines,1853.075208
Philippines,1867.892323
Philippines,1889.092869
Philippines,1877.701672
Philippines,1703.274575
Philippines,1548.89787
Philippines,1566.209395
Philippines,1597.363469
Philippines,1665.446614
Philippines,1728.100926
Philippines,1739.946716
Philippines,1691.659418
Philippines,1659.146376
Philippines,1655.844135
Philippines,1688.233968
Philippines,1725.503898
Philippines,1782.996008
Philippines,1829.720229
Philippines,1776.986104
Philippines,1794.131368
Philippines,1831.700818
Philippines,1848.016563
Philippines,1877.563303
Philippines,1933.649679
Philippines,2020.131476
Philippines,2079.333657
Philippines,2149.008156
Philippines,2246.691862
Philippines,2300.858128
Philippines,2291.624774
Philippines,2415.785699
Philippines,2464.686514
Philippines,2589.136673
Philippines,2717.682165
Philippines,2843.846104
Philippines,2974.299531
Philippines,3130.913393
Philippines,3289.47516
Philippines,3439.103546
Philippines,3589.616792
Philippines,3195.541692
Philippines,3327.680816
Poland,5111.34533
Poland,4735.927698
Poland,4840.168586
Poland,5008.349089
Poland,5262.315235
Poland,5628.446239
Poland,5968.114357
Poland,6348.841217
Poland,6641.085312
Poland,6950.797735
Poland,7344.120761
Poland,7438.603435
Poland,7593.559655
Poland,7864.518264
Poland,8261.227441
Poland,8554.693897
Poland,9084.949214
Poland,9731.769454
Poland,10139.11914
Poland,10419.21487
Poland,10755.65644
Poland,11291.90359
Poland,11466.41593
Poland,11571.61485
Poland,12024.60951
Poland,12560.05142
Poland,12936.57326
Poland,13599.81802
Poland,14408.38439
Poland,15053.23237
Poland,14774.9892
Poland,15850.28551
Portugal,3934.944738
Portugal,4119.441254
Portugal,4360.340545
Portugal,4597.861066
Portugal,4885.310115
Portugal,5271.646673
Portugal,5528.151767
Portugal,5983.052617
Portugal,6541.995486
Portugal,6740.95674
Portugal,7658.74429
Portugal,8201.296281
Portugal,8872.36568
Portugal,9863.078914
Portugal,9837.615778
Portugal,9059.007114
Portugal,9412.554133
Portugal,9834.922536
Portugal,10003.35441
Portugal,10454.76012
Portugal,10816.95181
Portugal,10897.08402
Portugal,11061.94529
Portugal,10991.67952
Portugal,10743.64369
Portugal,11015.09312
Portugal,11460.79448
Portugal,12195.43862
Portugal,13122.40214
Portugal,13987.96514
Portugal,14572.28838
Portugal,15243.93004
Portugal,15421.99489
Portugal,15088.41396
Portugal,15193.05474
Portugal,15788.98311
Portugal,16280.93715
Portugal,16921.72194
Portugal,17645.90583
Portugal,18231.83976
Portugal,18795.03115
Portugal,19025.69569
Portugal,19067.65543
Portugal,18819.44374
Portugal,19110.32084
Portugal,19224.03465
Portugal,19501.23301
Portugal,19950.8441
Portugal,19985.69833
Portugal,19343.28005
Portugal,19670.36107
Portugal,19365.18165
Portugal,18654.95753
Portugal,18584.55405
Portugal,18833.05183
Portugal,19250.10654
Portugal,19700.91
Portugal,20441.4858
Portugal,21057.61748
Portugal,21617.41162
Portugal,19802.22902
Portugal,20831.08701
Puerto Rico,6307.417085
Puerto Rico,6634.184904
Puerto Rico,7037.967836
Puerto Rico,7481.31799
Puerto Rico,7854.222918
Puerto Rico,8445.14798
